State,Level,Name,TRU,TOT_P,TOT_M,TOT_F
33,DISTRICT,Kancheepuram,Urban,2538336,1277979,1260357
33,DISTRICT,Vellore,Total,3936331,1961688,1974643
33,DISTRICT,Vellore,Rural,2234344,1117101,1117243
33,DISTRICT,Vellore,Urban,1701987,844587,857400
33,DISTRICT,Tiruvannamalai,Total,2464875,1235889,1228986
33,DISTRICT,Tiruvannamalai,Rural,1969930,989726,980204
33,DISTRICT,Tiruvannamalai,Urban,494945,246163,248782
33,DISTRICT,Viluppuram,Total,3458873,1740819,1718054
33,DISTRICT,Viluppuram,Rural,2939785,1481475,1458310
33,DISTRICT,Viluppuram,Urban,519088,259344,259744
33,DISTRICT,Salem,Total,3482056,1781571,1700485
33,DISTRICT,Salem,Rural,1707934,883274,824660
33,DISTRICT,Salem,Urban,1774122,898297,875825
33,DISTRICT,Namakkal   ,Total,1726601,869280,857321
33,DISTRICT,Namakkal   ,Rural,1030476,520684,509792
33,DISTRICT,Namakkal   ,Urban,696125,348596,347529
33,DISTRICT,Erode,Total,2251744,1129868,1121876
33,DISTRICT,Erode,Rural,1093768,552393,541375
33,DISTRICT,Erode,Urban,1157976,577475,580501
33,DISTRICT,The Nilgiris,Total,735394,360143,375251
33,DISTRICT,The Nilgiris,Rural,299739,145909,153830
33,DISTRICT,The Nilgiris,Urban,435655,214234,221421
33,DISTRICT,Dindigul,Total,2159775,1080938,1078837
33,DISTRICT,Dindigul,Rural,1351735,678605,673130
33,DISTRICT,Dindigul,Urban,808040,402333,405707
33,DISTRICT,Karur ,Total,1064493,528184,536309
33,DISTRICT,Karur ,Rural,629976,312628,317348
33,DISTRICT,Karur ,Urban,434517,215556,218961
33,DISTRICT,Tiruchirappalli,Total,2722290,1352284,1370006
33,DISTRICT,Tiruchirappalli,Rural,1384257,688552,695705
33,DISTRICT,Tiruchirappalli,Urban,1338033,663732,674301
33,DISTRICT,Perambalur  ,Total,565223,282157,283066
33,DISTRICT,Perambalur  ,Rural,468060,233926,234134
33,DISTRICT,Perambalur  ,Urban,97163,48231,48932
33,DISTRICT,Ariyalur  ,Total,754894,374703,380191
33,DISTRICT,Ariyalur  ,Rural,671100,333253,337847
33,DISTRICT,Ariyalur  ,Urban,83794,41450,42344
33,DISTRICT,Cuddalore,Total,2605914,1311697,1294217
33,DISTRICT,Cuddalore,Rural,1720725,868861,851864
33,DISTRICT,Cuddalore,Urban,885189,442836,442353
33,DISTRICT,Nagapattinam  ,Total,1616450,798127,818323
33,DISTRICT,Nagapattinam  ,Rural,1251826,619369,632457
33,DISTRICT,Nagapattinam  ,Urban,364624,178758,185866
33,DISTRICT,Thiruvarur,Total,1264277,626693,637584
33,DISTRICT,Thiruvarur,Rural,1006482,499954,506528
33,DISTRICT,Thiruvarur,Urban,257795,126739,131056
33,DISTRICT,Thanjavur,Total,2405890,1182416,1223474
33,DISTRICT,Thanjavur,Rural,1554531,765177,789354
33,DISTRICT,Thanjavur,Urban,851359,417239,434120
33,DISTRICT,Pudukkottai,Total,1618345,803188,815157
33,DISTRICT,Pudukkottai,Rural,1301991,645505,656486
33,DISTRICT,Pudukkottai,Urban,316354,157683,158671
33,DISTRICT,Sivaganga,Total,1339101,668672,670429
33,DISTRICT,Sivaganga,Rural,926256,462210,464046
33,DISTRICT,Sivaganga,Urban,412845,206462,206383
33,DISTRICT,Madurai,Total,3038252,1526475,1511777
33,DISTRICT,Madurai,Rural,1191451,601247,590204
33,DISTRICT,Madurai,Urban,1846801,925228,921573
33,DISTRICT,Theni  ,Total,1245899,625683,620216
33,DISTRICT,Theni  ,Rural,575418,290880,284538
33,DISTRICT,Theni  ,Urban,670481,334803,335678
33,DISTRICT,Virudhunagar,Total,1942288,967709,974579
33,DISTRICT,Virudhunagar,Rural,962062,480360,481702
33,DISTRICT,Virudhunagar,Urban,980226,487349,492877
33,DISTRICT,Ramanathapuram,Total,1353445,682658,670787
33,DISTRICT,Ramanathapuram,Rural,942746,474508,468238
33,DISTRICT,Ramanathapuram,Urban,410699,208150,202549
33,DISTRICT,Thoothukkudi,Total,1750176,865021,885155
33,DISTRICT,Thoothukkudi,Rural,873374,430361,443013
33,DISTRICT,Thoothukkudi,Urban,876802,434660,442142
33,DISTRICT,Tirunelveli ,Total,3077233,1520912,1556321
33,DISTRICT,Tirunelveli ,Rural,1557004,768728,788276
33,DISTRICT,Tirunelveli ,Urban,1520229,752184,768045
33,DISTRICT,Kanniyakumari,Total,1870374,926345,944029
33,DISTRICT,Kanniyakumari,Rural,330572,164938,165634
33,DISTRICT,Kanniyakumari,Urban,1539802,761407,778395
33,DISTRICT,Dharmapuri,Total,1506843,774303,732540
33,DISTRICT,Dharmapuri,Rural,1245931,643215,602716
33,DISTRICT,Dharmapuri,Urban,260912,131088,129824
33,DISTRICT,Krishnagiri,Total,1879809,960232,919577
33,DISTRICT,Krishnagiri,Rural,1451446,742444,709002
33,DISTRICT,Krishnagiri,Urban,428363,217788,210575
33,DISTRICT,Coimbatore,Total,3458045,1729297,1728748
33,DISTRICT,Coimbatore,Rural,839105,419032,420073
33,DISTRICT,Coimbatore,Urban,2618940,1310265,1308675
33,DISTRICT,Tiruppur,Total,2479052,1246159,1232893
33,DISTRICT,Tiruppur,Rural,957941,479309,478632
33,DISTRICT,Tiruppur,Urban,1521111,766850,754261
34,STATE,PUDUCHERRY,Total,1247953,612511,635442
34,STATE,PUDUCHERRY,Rural,395200,194907,200293
34,STATE,PUDUCHERRY,Urban,852753,417604,435149
34,DISTRICT,Yanam,Total,55626,27301,28325
34,DISTRICT,Yanam,Rural,0,0,0
34,DISTRICT,Yanam,Urban,55626,27301,28325
34,DISTRICT,Puducherry,Total,950289,468258,482031
34,DISTRICT,Puducherry,Rural,293080,144769,148311
34,DISTRICT,Puducherry,Urban,657209,323489,333720
34,DISTRICT,Mahe,Total,41816,19143,22673
34,DISTRICT,Mahe,Rural,0,0,0
34,DISTRICT,Mahe,Urban,41816,19143,22673
34,DISTRICT,Karaikal,Total,200222,97809,102413
34,DISTRICT,Karaikal,Rural,102120,50138,51982
34,DISTRICT,Karaikal,Urban,98102,47671,50431
35,STATE,ANDAMAN & NICOBAR ISLANDS,Total,380581,202871,177710
35,STATE,ANDAMAN & NICOBAR ISLANDS,Rural,237093,126287,110806
35,STATE,ANDAMAN & NICOBAR ISLANDS,Urban,143488,76584,66904
35,DISTRICT,Nicobars,Total,36842,20727,16115
35,DISTRICT,Nicobars,Rural,36842,20727,16115
35,DISTRICT,Nicobars,Urban,0,0,0
35,DISTRICT,North  & Middle Andaman,Total,105597,54861,50736
35,DISTRICT,North  & Middle Andaman,Rural,102856,53457,49399
35,DISTRICT,North  & Middle Andaman,Urban,2741,1404,1337
35,DISTRICT,South Andaman,Total,238142,127283,110859
35,DISTRICT,South Andaman,Rural,97395,52103,45292
35,DISTRICT,South Andaman,Urban,140747,75180,65567
